package,experiment,run_id,experiment_id,system,workload,size,mode,implementation_mode,target_mhz,status,validation_pass,first_output_cycles,completion_cycles,tokens_checked,lut,ff,dsp,bram_18k_equiv,bram_36k,bram_18k,uram,wns_ns,tns_ns,achieved_ns,hls_wall_s,hls_sum_job_s,vivado_total_s,synth_s,place_s,route_s,unrouted,roles,instances,report_paths,failure_reason,numeric_semantics,array_shape,steady_interval_cycles,total_wall_s,axi_masters,axi_width_bits,autosa_command,variant,tiles_per_launch,tile_interval_cycles,launch_interval_cycles,last_output_cycles,first_output_cold_cycles,completion_cold_cycles,cosim_latency_min,cosim_latency_avg,cosim_latency_max,cosim_interval_min,cosim_interval_avg,cosim_interval_max,cosim_wall_s,vcd_wall_s,top_port_bits,numeric_validation,provenance,notes,vivado_synth_s,source_agent,build_dir,build_state,collected_at,run_total_wall_s,gen_s,csim_s,cosim_s,export_s,wrapper_synth_s,opt_s,phys_opt_s,cosim_total_cycles,cosim_latency_cold_launch0,cosim_interval_cold_launch0,vcd_latency_warm,vcd_first_output_cold_launch0,vcd_latency_cold_launch0,vcd_last_output_warm,output_beats_per_launch,first_output_method,hls_est_period_ns,hls_est_latency_cycles,hls_est_lut,hls_est_ff,hls_est_dsp,hls_est_bram18k,hls_est_uram,cp_post_synth_ns,cp_post_impl_ns,timing_met,nets_with_routing_errors,srl,clb,pe_count,tiles_folded,output_stationary,tb_seed_results,axi_data_widths,transforms_streamed,interface,unroll_factor,transform_size,config,ordering,stimulus,seeds,transforms_completed,max_abs_error,max_norm_error,run_by,reps,launches_per_block,device_kernel_s_mean,device_kernel_s_best,transfer_s_mean,pack_s_mean,host_math_s_mean,wall_s_mean,hybrid,array_size,weight_mode,reorder_program,tiles,cycles_per_tile,source,design,workers,projects,repetitions,completed_jobs,timed_out_repetitions,completed_jobs_when_timed_out,timeout_s,frontend_s_median,hls_wall_s_median,hls_wall_s_min,hls_wall_s_max,hls_sum_job_elapsed_s_median,cpu_s_median,load_start,M,d,groups,dsp_count,cycles_per_query_row,kind,in_paper_table,hls_design_lines,spmw_design_lines,ratio_design,hls_config_lines,spmw_config_lines,hls_test_lines,spmw_test_lines
e4_feather,E4,spmw_gemm128_N16_resident_general,E4,SPMW port,"gemm M=N=K=128 int8, drivers' tiling Mt=8 Kt=32 Nt=16 (loop n,m,k), 512 tiles, host accumulates the K partials; every tile's activations through tile 0's resident weights (datapath throughput, not the workload's result)",,,cosim,300,pass,"SPMW COSIM PASS (131072/131072 tokens, 0 errors)",164,8340,,,,,,,,,,,,,,,,,,,,,/scratch/hc676/spmw_eval_remaining_2026-09-06/e4_feather/reports/spmw_gemm128_N16_resident_general; /scratch/hc676/spmw_eval_remaining_2026-09-06/e4_feather/validation/spmw_gemm128_N16_resident_general; run dir /scratch/hc676/e4b_spmw/wl_gemm_N16_x,,,,,57.1,,,,feather_stream_x (weights and commands resident),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16x16,"general (int8 -128..127 on the SPMW port / uint8 0..255 with zero point 0 on the RTL: the same stored bytes, seed 0)","drivers' GEMM layout program for AW=16 (examples/feather/gemm.py), one program for every tile",512,16.0,this agent (e4b_* dirs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4_feather,E4,rtl_fixed_gemm128_N16_resident_general,E4,FEATHER RTL,"gemm M=N=K=128 int8, drivers' tiling Mt=8 Kt=32 Nt=16 (loop n,m,k), 512 tiles, host accumulates the K partials; one feed, then every tile's activations through tile 0's resident weights (MODE 1; datapath throughput, not the workload's result)",,,rtl_sim,300,pass,512/512 tiles bit-exact vs the RTL-arithmetic model; signed_equals_rtl=True,4141,12317,,,,,,,,,,,,,,,,,,,,,/scratch/hc676/spmw_eval_remaining_2026-09-06/e4_feather/reports/rtl_fixed_gemm128_N16_resident_general; /scratch/hc676/spmw_eval_remaining_2026-09-06/e4_feather/validation/rtl_fixed_gemm128_N16_resident_general; run dir /scratch/hc676/e4b_rtl_runs/wl_gemm_N16_m1,,,,,17.4,,,,corrected controller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16x16,"general (int8 -128..127 on the SPMW port / uint8 0..255 with zero point 0 on the RTL: the same stored bytes, seed 0)","drivers' GEMM layout program for AW=16 (examples/feather/gemm.py), one program for every tile",512,16.0,this agent (e4b_* dirs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4_feather,E4,spmw_conv_N4_stream_general,E4,SPMW port,"conv 16x16x64 -> 64ch 3x3 s1 p1 NHWC int8, drivers' tiling (RS 9 padded to 12, tile = [4 taps x 4 channels] x 4 out-channels), 196608 tiles, host accumulates over channel and tap blocks",,,cosim,300,pass,"SPMW COSIM PASS (3145728/3145728 tokens, 0 errors); host reduction vs numpy: pass (0 bad elements)",50,1572902,,,,,,,,,,,,,,,,,,,,,/scratch/hc676/spmw_eval_remaining_2026-09-06/e4_feather/reports/spmw_conv_N4_stream_general; /scratch/hc676/spmw_eval_remaining_2026-09-06/e4_feather/validation/spmw_conv_N4_stream_general; run dir /scratch/hc676/e4b_spmw/wl_conv_N4_stream,,,,,224.2,,,,feather_stream (every operand streamed),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4x4,"general (int8 -128..127 on the SPMW port / uint8 0..255 with zero point 0 on the RTL: the same stored bytes, seed 0)","drivers' four conv programs (examples/feather/convolution.py), program (p*Q+q) mod 4 per tile",196608,8.0,this agent (e4b_* dirs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4_feather,E4,rtl_fixed_conv_N4_feed_general,E4,FEATHER RTL,"conv 16x16x64 -> 64ch 3x3 s1 p1 NHWC int8, drivers' tiling (RS 9 padded to 12, tile = [4 taps x 4 channels] x 4 out-channels), 196608 tiles, host accumulates over channel and tap blocks; a weight feed per tile (MODE 0)",,,rtl_sim,300,pass,196608/196608 tiles bit-exact vs the RTL-arithmetic model; host reduction vs numpy: pass (0 bad elements); signed_equals_rtl=True,81,12582929,,,,,,,,,,,,,,,,,,,,,/scratch/hc676/spmw_eval_remaining_2026-09-06/e4_feather/reports/rtl_fixed_conv_N4_feed_general; /scratch/hc676/spmw_eval_remaining_2026-09-06/e4_feather/validation/rtl_fixed_conv_N4_feed_general; run dir /scratch/hc676/e4b_rtl_runs/wl_conv_N4_m0,,,,,543.2,,,,corrected controller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4x4,"general (int8 -128..127 on the SPMW port / uint8 0..255 with zero point 0 on the RTL: the same stored bytes, seed 0)","drivers' four conv programs (examples/feather/convolution.py), program (p*Q+q) mod 4 per tile",196608,64.0,this agent (e4b_* dirs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4_feather,E4,spmw_conv_N4_resident_general,E4,SPMW port,"conv 16x16x64 -> 64ch 3x3 s1 p1 NHWC int8, drivers' tiling (RS 9 padded to 12, tile = [4 taps x 4 channels] x 4 out-channels), 196608 tiles, host accumulates over channel and tap blocks; every tile's activations through tile 0's resident weights and program",,,cosim,300,pass,"SPMW COSIM PASS (3145728/3145728 tokens, 0 errors)",50,786478,,,,,,,,,,,,,,,,,,,,,/scratch/hc676/spmw_eval_remaining_2026-09-06/e4_feather/reports/spmw_conv_N4_resident_general; /scratch/hc676/spmw_eval_remaining_2026-09-06/e4_feather/validation/spmw_conv_N4_resident_general; run dir /scratch/hc676/e4b_spmw/wl_conv_N4_x,,,,,119.0,,,,feather_stream_x (weights and commands resident),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4x4,"general (int8 -128..127 on the SPMW port / uint8 0..255 with zero point 0 on the RTL: the same stored bytes, seed 0)","drivers' four conv programs (examples/feather/convolution.py), program (p*Q+q) mod 4 per tile",196608,4.0,this agent (e4b_* dirs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4_feather,E4,rtl_fixed_conv_N4_resident_general,E4,FEATHER RTL,"conv 16x16x64 -> 64ch 3x3 s1 p1 NHWC int8, drivers' tiling (RS 9 padded to 12, tile = [4 taps x 4 channels] x 4 out-channels), 196608 tiles, host accumulates over channel and tap blocks; one feed, then every tile's activations and programs through tile 0's resident weights (MODE 1)",,,rtl_sim,300,pass,196608/196608 tiles bit-exact vs the RTL-arithmetic model; signed_equals_rtl=True,81,786509,,,,,,,,,,,,,,,,,,,,,/scratch/hc676/spmw_eval_remaining_2026-09-06/e4_feather/reports/rtl_fixed_conv_N4_resident_general; /scratch/hc676/spmw_eval_remaining_2026-09-06/e4_feather/validation/rtl_fixed_conv_N4_resident_general; run dir /scratch/hc676/e4b_rtl_runs/wl_conv_N4_m1,,,,,129.3,,,,corrected controller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4x4,"general (int8 -128..127 on the SPMW port / uint8 0..255 with zero point 0 on the RTL: the same stored bytes, seed 0)","drivers' four conv programs (examples/feather/convolution.py), program (p*Q+q) mod 4 per tile",196608,4.0,this agent (e4b_* dirs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4_feather,E4,spmw_conv_N8_stream_general,E4,SPMW port,"conv 16x16x64 -> 64ch 3x3 s1 p1 NHWC int8, drivers' tiling (RS 9 padded to 16, tile = [8 taps x 8 channels] x 8 out-channels), 32768 tiles, host accumulates over channel and tap blocks",,,cosim,300,pass,"SPMW COSIM PASS (2097152/2097152 tokens, 0 errors); host reduction vs numpy: pass (0 bad elements)",132,524396,,,,,,,,,,,,143.8,,,,,,,,,/scratch/hc676/spmw_eval_remaining_2026-09-06/e4_feather/reports/spmw_conv_N8_stream_general; /scratch/hc676/spmw_eval_remaining_2026-09-06/e4_feather/validation/spmw_conv_N8_stream_general; run dir /scratch/hc676/e4b_spmw/wl_conv_N8_stream,,,,,1082.1,,,,feather_stream (every operand streamed),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8x8,"general (int8 -128..127 on the SPMW port / uint8 0..255 with zero point 0 on the RTL: the same stored bytes, seed 0)","conv reduce programs for AW=8 found by e4_feather_gen.find_reduce_program (all 8 column sums into column (p*Q+q) mod 8), verified vs feather_ref and the RTL model",32768,16.0,this agent (e4b_* dirs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4_feather,E4,rtl_fixed_conv_N8_feed_general,E4,FEATHER RTL,"conv 16x16x64 -> 64ch 3x3 s1 p1 NHWC int8, drivers' tiling (RS 9 padded to 16, tile = [8 taps x 8 channels] x 8 out-channels), 32768 tiles, host accumulates over channel and tap blocks; a weight feed per tile (MODE 0)",,,rtl_sim,300,pass,32768/32768 tiles bit-exact vs the RTL-arithmetic model; host reduction vs numpy: pass (0 bad elements); signed_equals_rtl=True,539,16777243,,,,,,,,,,,,,,,,,,,,,/scratch/hc676/spmw_eval_remaining_2026-09-06/e4_feather/reports/rtl_fixed_conv_N8_feed_general; /scratch/hc676/spmw_eval_remaining_2026-09-06/e4_feather/validation/rtl_fixed_conv_N8_feed_general; run dir /scratch/hc676/e4b_rtl_runs/wl_conv_N8_m0,,,,,2382.9,,,,corrected controller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8x8,"general (int8 -128..127 on the SPMW port / uint8 0..255 with zero point 0 on the RTL: the same stored bytes, seed 0)","conv reduce programs for AW=8 found by e4_feather_gen.find_reduce_program (all 8 column sums into column (p*Q+q) mod 8), verified vs feather_ref and the RTL model",32768,512.0,this agent (e4b_* dirs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4_feather,E4,spmw_conv_N8_resident_general,E4,SPMW port,"conv 16x16x64 -> 64ch 3x3 s1 p1 NHWC int8, drivers' tiling (RS 9 padded to 16, tile = [8 taps x 8 channels] x 8 out-channels), 32768 tiles, host accumulates over channel and tap blocks; every tile's activations through tile 0's resident weights and program",,,cosim,300,pass,"SPMW COSIM PASS (2097152/2097152 tokens, 0 errors)",96,262232,,,,,,,,,,,,149.0,,,,,,,,,/scratch/hc676/spmw_eval_remaining_2026-09-06/e4_feather/reports/spmw_conv_N8_resident_general; /scratch/hc676/spmw_eval_remaining_2026-09-06/e4_feather/validation/spmw_conv_N8_resident_general; run dir /scratch/hc676/e4b_spmw/wl_conv_N8_x,,,,,928.9,,,,feather_stream_x (weights and commands resident),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8x8,"general (int8 -128..127 on the SPMW port / uint8 0..255 with zero point 0 on the RTL: the same stored bytes, seed 0)","conv reduce programs for AW=8 found by e4_feather_gen.find_reduce_program (all 8 column sums into column (p*Q+q) mod 8), verified vs feather_ref and the RTL model",32768,8.0,this agent (e4b_* dirs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4_feather,E4,rtl_fixed_conv_N8_resident_general,E4,FEATHER RTL,"conv 16x16x64 -> 64ch 3x3 s1 p1 NHWC int8, drivers' tiling (RS 9 padded to 16, tile = [8 taps x 8 channels] x 8 out-channels), 32768 tiles, host accumulates over channel and tap blocks; one feed, then every tile's activations and programs through tile 0's resident weights (MODE 1)",,,rtl_sim,300,pass,32768/32768 tiles bit-exact vs the RTL-arithmetic model; signed_equals_rtl=True,539,262675,,,,,,,,,,,,,,,,,,,,,/scratch/hc676/spmw_eval_remaining_2026-09-06/e4_feather/reports/rtl_fixed_conv_N8_resident_general; /scratch/hc676/spmw_eval_remaining_2026-09-06/e4_feather/validation/rtl_fixed_conv_N8_resident_general; run dir /scratch/hc676/e4b_rtl_runs/wl_conv_N8_m1,,,,,104.7,,,,corrected controller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8x8,"general (int8 -128..127 on the SPMW port / uint8 0..255 with zero point 0 on the RTL: the same stored bytes, seed 0)","conv reduce programs for AW=8 found by e4_feather_gen.find_reduce_program (all 8 column sums into column (p*Q+q) mod 8), verified vs feather_ref and the RTL model",32768,8.0,this agent (e4b_* dirs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4_feather,E4,spmw_conv_N16_stream_general,E4,SPMW port,"conv 16x16x64 -> 64ch 3x3 s1 p1 NHWC int8, drivers' tiling (RS 9 padded to 16, tile = [16 taps x 16 channels] x 16 out-channels), 4096 tiles, host accumulates over channel and tap blocks",,,cosim,300,pass,"SPMW COSIM PASS (1048576/1048576 tokens, 0 errors); host reduction vs numpy: pass (0 bad elements)",384,131408,,,,,,,,,,,,134.7,,,,,,,,,/scratch/hc676/spmw_eval_remaining_2026-09-06/e4_feather/reports/spmw_conv_N16_stream_general; /scratch/hc676/spmw_eval_remaining_2026-09-06/e4_feather/validation/spmw_conv_N16_stream_general; run dir /scratch/hc676/e4b_spmw/wl_conv_N16_stream,,,,,1175.8,,,,feather_stream (every operand streamed),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16x16,"general (int8 -128..127 on the SPMW port / uint8 0..255 with zero point 0 on the RTL: the same stored bytes, seed 0)","conv reduce programs for AW=16 found by e4_feather_gen.find_reduce_program (all 16 column sums into column (p*Q+q) mod 16), verified vs feather_ref and the RTL model",4096,32.0,this agent (e4b_* dirs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4_feather,E4,rtl_fixed_conv_N16_feed_general,E4,FEATHER RTL,"conv 16x16x64 -> 64ch 3x3 s1 p1 NHWC int8, drivers' tiling (RS 9 padded to 16, tile = [16 taps x 16 channels] x 16 out-channels), 4096 tiles, host accumulates over channel and tap blocks; a weight feed per tile (MODE 0)",,,rtl_sim,300,pass,4096/4096 tiles bit-exact vs the RTL-arithmetic model; host reduction vs numpy: pass (0 bad elements); signed_equals_rtl=True,4141,16777261,,,,,,,,,,,,,,,,,,,,,/scratch/hc676/spmw_eval_remaining_2026-09-06/e4_feather/reports/rtl_fixed_conv_N16_feed_general; /scratch/hc676/spmw_eval_remaining_2026-09-06/e4_feather/validation/rtl_fixed_conv_N16_feed_general; run dir /scratch/hc676/e4b_rtl_runs/wl_conv_N16_m0,,,,,9142.9,,,,corrected controller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16x16,"general (int8 -128..127 on the SPMW port / uint8 0..255 with zero point 0 on the RTL: the same stored bytes, seed 0)","conv reduce programs for AW=16 found by e4_feather_gen.find_reduce_program (all 16 column sums into column (p*Q+q) mod 16), verified vs feather_ref and the RTL model",4096,4096.0,this agent (e4b_* dirs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4_feather,E4,spmw_conv_N16_resident_general,E4,SPMW port,"conv 16x16x64 -> 64ch 3x3 s1 p1 NHWC int8, drivers' tiling (RS 9 padded to 16, tile = [16 taps x 16 channels] x 16 out-channels), 4096 tiles, host accumulates over channel and tap blocks; every tile's activations through tile 0's resident weights and program",,,cosim,300,pass,"SPMW COSIM PASS (1048576/1048576 tokens, 0 errors)",164,65684,,,,,,,,,,,,141.7,,,,,,,,,/scratch/hc676/spmw_eval_remaining_2026-09-06/e4_feather/reports/spmw_conv_N16_resident_general; /scratch/hc676/spmw_eval_remaining_2026-09-06/e4_feather/validation/spmw_conv_N16_resident_general; run dir /scratch/hc676/e4b_spmw/wl_conv_N16_x,,,,,987.3,,,,feather_stream_x (weights and commands resident),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16x16,"general (int8 -128..127 on the SPMW port / uint8 0..255 with zero point 0 on the RTL: the same stored bytes, seed 0)","conv reduce programs for AW=16 found by e4_feather_gen.find_reduce_program (all 16 column sums into column (p*Q+q) mod 16), verified vs feather_ref and the RTL model",4096,16.0,this agent (e4b_* dirs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4_feather,E4,rtl_fixed_conv_N16_resident_general,E4,FEATHER RTL,"conv 16x16x64 -> 64ch 3x3 s1 p1 NHWC int8, drivers' tiling (RS 9 padded to 16, tile = [16 taps x 16 channels] x 16 out-channels), 4096 tiles, host accumulates over channel and tap blocks; one feed, then every tile's activations and programs through tile 0's resident weights (MODE 1)",,,rtl_sim,300,pass,4096/4096 tiles bit-exact vs the RTL-arithmetic model; signed_equals_rtl=True,4141,69661,,,,,,,,,,,,,,,,,,,,,/scratch/hc676/spmw_eval_remaining_2026-09-06/e4_feather/reports/rtl_fixed_conv_N16_resident_general; /scratch/hc676/spmw_eval_remaining_2026-09-06/e4_feather/validation/rtl_fixed_conv_N16_resident_general; run dir /scratch/hc676/e4b_rtl_runs/wl_conv_N16_m1,,,,,118.8,,,,corrected controller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16x16,"general (int8 -128..127 on the SPMW port / uint8 0..255 with zero point 0 on the RTL: the same stored bytes, seed 0)","conv reduce programs for AW=16 found by e4_feather_gen.find_reduce_program (all 16 column sums into column (p*Q+q) mod 16), verified vs feather_ref and the RTL model",4096,16.0,this agent (e4b_* dirs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4_feather,E4,rtl_fixed_N4_tiles_mixed_sign_demo,E4,FEATHER RTL,"4 single tiles back to back, weights resident (MODE 1): stored bytes 0..255 with zero points 128/128, i.e. differences in [-128, 127]",,,rtl_sim,300,pass,4/4 tiles bit-exact vs the RTL-arithmetic model; signed_equals_rtl=False,81,93,,,,,,,,,,,,,,,,,,,,,/scratch/hc676/spmw_eval_remaining_2026-09-06/e4_feather/reports/rtl_fixed_N4_tiles_mixed_sign_demo; /scratch/hc676/spmw_eval_remaining_2026-09-06/e4_feather/validation/rtl_fixed_N4_tiles_mixed_sign_demo; run dir /scratch/hc676/e4b_rtl_runs/demo_mixed_N4,,,,,7.3,,,,corrected controller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4x4,mixed-sign differences (u - zp < 0 for u < zp): outside the RTL's unsigned datapath,"drivers' GEMM layout program for AW=4 (examples/feather/gemm.py), one program for every tile",4,4.0,this agent (e4b_* dirs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4_feather,E4,rtl_fixed_N8_tiles_mixed_sign_demo,E4,FEATHER RTL,"4 single tiles back to back, weights resident (MODE 1): stored bytes 0..255 with zero points 128/128, i.e. differences in [-128, 127]",,,rtl_sim,300,pass,4/4 tiles bit-exact vs the RTL-arithmetic model; signed_equals_rtl=False,539,563,,,,,,,,,,,,,,,,,,,,,/scratch/hc676/spmw_eval_remaining_2026-09-06/e4_feather/reports/rtl_fixed_N8_tiles_mixed_sign_demo; /scratch/hc676/spmw_eval_remaining_2026-09-06/e4_feather/validation/rtl_fixed_N8_tiles_mixed_sign_demo; run dir /scratch/hc676/e4b_rtl_runs/demo_mixed_N8,,,,,7.1,,,,corrected controller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8x8,mixed-sign differences (u - zp < 0 for u < zp): outside the RTL's unsigned datapath,"drivers' GEMM layout program for AW=8 (examples/feather/gemm.py), one program for every tile",4,8.0,this agent (e4b_* dirs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4_feather,E4,rtl_fixed_N16_tiles_mixed_sign_demo,E4,FEATHER RTL,"4 single tiles back to back, weights resident (MODE 1): stored bytes 0..255 with zero points 128/128, i.e. differences in [-128, 127]",,,rtl_sim,300,pass,4/4 tiles bit-exact vs the RTL-arithmetic model; signed_equals_rtl=False,4141,4189,,,,,,,,,,,,,,,,,,,,,/scratch/hc676/spmw_eval_remaining_2026-09-06/e4_feather/reports/rtl_fixed_N16_tiles_mixed_sign_demo; /scratch/hc676/spmw_eval_remaining_2026-09-06/e4_feather/validation/rtl_fixed_N16_tiles_mixed_sign_demo; run dir /scratch/hc676/e4b_rtl_runs/demo_mixed_N16,,,,,10.1,,,,corrected controller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16x16,mixed-sign differences (u - zp < 0 for u < zp): outside the RTL's unsigned datapath,"drivers' GEMM layout program for AW=16 (examples/feather/gemm.py), one program for every tile",4,16.0,this agent (e4b_* dirs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4_feather,E4,rtl_orig_gemm128_N4_feed_general,E4,FEATHER RTL,"gemm M=N=K=128 int8, drivers' tiling Mt=2 Kt=8 Nt=4 (loop n,m,k), 32768 tiles, host accumulates the K partials; a weight feed per tile (MODE 0)",,,rtl_sim,300,fail,0/32768 tiles bit-exact vs the RTL-arithmetic model; signed_equals_rtl=True,,,,,,,,,,,,,,,,,,,,,,,/scratch/hc676/spmw_eval_remaining_2026-09-06/e4_feather/reports/rtl_orig_gemm128_N4_feed_general; /scratch/hc676/spmw_eval_remaining_2026-09-06/e4_feather/validation/rtl_orig_gemm128_N4_feed_general; run dir /scratch/hc676/e4b_rtl_runs/wl_gemm_N4_m0_orig,0/32768 tiles match the model; 524276 bad elements; host_check=None; first bad tile 0,,,,135.3,,,,shipped controller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4x4,"general (int8 -128..127 on the SPMW port / uint8 0..255 with zero point 0 on the RTL: the same stored bytes, seed 0)","drivers' GEMM layout program for AW=4 (examples/feather/gemm.py), one program for every tile",32768,,this agent (e4b_* dirs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4_feather,E4,spmw_gemm128_N8_stream_constrained,E4,SPMW port,"gemm M=N=K=128 int8, drivers' tiling Mt=4 Kt=16 Nt=8 (loop n,m,k), 4096 tiles, host accumulates the K partials",,,cosim,300,pass,"SPMW COSIM PASS (262144/262144 tokens, 0 errors); (no host reduction recorded for this run)",132,65644,,,,,,,,,,,,143.8,,,,,,,,,/scratch/hc676/spmw_eval_remaining_2026-09-06/e4_feather/reports/spmw_gemm128_N8_stream_constrained; /scratch/hc676/spmw_eval_remaining_2026-09-06/e4_feather/validation/spmw_gemm128_N8_stream_constrained; run dir /scratch/hc676/e4_spmw/wl_gemm_N8_stream,,,,,1247.0,,,,feather_stream (every operand streamed),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8x8,"constrained (d in [0, 8), zero points 7/5 on the RTL; the same d as int8 on the SPMW port)","drivers' GEMM layout program for AW=8 (examples/feather/gemm.py), one program for every tile",4096,16.0,previous agent (e4_* dirs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4_feather,E4,rtl_fixed_gemm128_N8_feed_constrained,E4,FEATHER RTL,"gemm M=N=K=128 int8, drivers' tiling Mt=4 Kt=16 Nt=8 (loop n,m,k), 4096 tiles, host accumulates the K partials; a weight feed per tile (MODE 0)",,,rtl_sim,300,pass,4096/4096 tiles bit-exact vs the RTL-arithmetic model; host reduction vs numpy: pass (0 bad elements); signed_equals_rtl=True,539,2097179,,,,,,,,,,,,,,,,,,,,,/scratch/hc676/spmw_eval_remaining_2026-09-06/e4_feather/reports/rtl_fixed_gemm128_N8_feed_constrained; /scratch/hc676/spmw_eval_remaining_2026-09-06/e4_feather/validation/rtl_fixed_gemm128_N8_feed_constrained; run dir /scratch/hc676/e4_rtl_runs/wl_gemm_N8_m0,,,,,672.0,,,,corrected controller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8x8,"constrained (d in [0, 8), zero points 7/5 on the RTL; the same d as int8 on the SPMW port)","drivers' GEMM layout program for AW=8 (examples/feather/gemm.py), one program for every tile",4096,512.0,previous agent (e4_* dirs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
